LatitudeOrigine,LongitudeOrigine,LatitudeModel,LongitudeModel,DistanceModel,LatitudeRandom,LongitudeRandom,DistanceRandom
-42.4065781,-71.2786016,19.151133,-94.53973,7222.176693377825,-47.248273620912805,132.38807883336665,9803.154438772917
-42.4122167,147.6073726,10.721591,77.95167,9190.045950831176,-35.031643347061305,65.2647462309395,6923.009278393145
-42.6923562,170.9938123,-9.761598,-77.72543,10965.76651050593,-31.62141437756626,-39.918139736337935,11193.420582821791
-43.0344085,147.4521169,-6.5064607,-30.916658,14515.45384586819,34.16949676271375,141.97709702805656,8567.156277422899
-43.8130501,-68.655972,-20.531971,-88.40817,3165.56630781221,47.041886533258946,-22.907888548192858,11022.69737592515
-44.0014119,169.3973264,36.64146,-79.27519,14295.674977334336,45.91544971216854,-159.41501507793393,10425.020618270819
-44.023409,-72.4251931,24.335135,-95.69747,7932.878496354724,-87.09938147816817,43.060373981413306,5271.237160997928
-45.5952624,-70.8009865,-39.558807,-69.11538,684.641502887352,55.716258506943916,-94.19142931469547,11440.694610990651
-46.012195,169.5137898,41.968166,-76.896614,14828.63507747671,68.14370538014796,-23.682245022854403,17426.625112229376
-46.2665749,-72.7997907,9.647596,-65.87866,6230.993523185378,60.57715765839026,-66.54034755802711,11857.666594689192
-46.4385103,-67.5402858,48.757446,23.010649,13692.349972596143,62.7692558986474,57.15901905317813,16160.663820629006
-47.2398513,-71.7084591,-39.388866,-69.82593,885.428796560207,72.85236385482759,157.0201267018167,16268.591246341084
-5.1044171,104.9947661,11.969902,89.65418,2539.567816653032,84.82396423376446,71.5897128434587,10083.325267096721
-5.4535094,-39.716193,-4.428307,-56.95646,1915.3716771695445,83.35755471461258,-57.305568544308755,9897.592959486445
-6.3550331,107.720164,37.548904,38.73439,8622.616988987867,-50.379086525846574,46.32297526503385,7462.431958825961
-6.3877345,-79.7937374,-11.822984,-74.23368,857.1101223765368,-65.41729331352539,-68.51853404798007,6611.004737971579
-6.5791417,110.6682336,17.28766,76.353485,4605.85619940548,-21.704421995995332,-45.802281280567655,15969.01427666961
-6.8944552,-36.8840657,-0.6941156,7.035075,4923.408100409577,-33.66856734030492,-20.922407394678515,3390.336870323923
-64.7744097,-64.0506739,17.351093,114.076485,14735.026520786325,-80.42042511526395,-137.77121734711733,2704.7297872193703
-7.074225,111.0873663,18.381203,9.860337,11444.191952572508,-66.5902690164165,-136.62289867580748,10245.169593038798
-7.120945,110.4720461,12.520121,108.46735,2183.3536034263425,23.741432808575055,-19.142938321976573,14354.10397592379
-7.150585,-78.5161134,3.5400884,-14.644941,7193.477492130165,-89.71279327716823,121.6835073962942,9241.361343273484
-7.2068701,107.9028084,24.461344,115.79971,3606.683858169276,74.70305215130725,146.46046500185645,9458.689532382477
-7.2085247,-39.3248301,-8.329,-49.301342,1107.3657129413489,-34.711505570292694,-18.08109333061239,3743.315600617662
-7.3095017,-39.3043381,15.976768,-7.3028297,4367.166090436289,27.284649187466655,71.28710394064231,12419.29199082368
-7.3635972,108.5371138,28.854696,-23.528332,14474.576635554082,68.36369770522859,-49.19913923449789,13034.491261555213
-7.5062947,-43.0907822,12.096778,-63.95748,3167.630571060116,-13.224395793398173,-168.82219905289668,13610.210782506552
-7.5182411,110.030002,14.867423,18.228947,10421.886175460146,-53.43492966389151,158.41429716861217,6686.063706223003
-7.5187889,-39.7184663,21.269012,-34.93605,3226.9158843608393,1.7322635868552254,81.30550497729143,13466.672473825201
-8.0055063,-35.1929591,47.632683,-3.1820965,6922.139749145527,-64.01763365655343,124.14668049509669,11830.515483047826
-8.1888045,112.1892751,12.955137,117.54607,2412.1572705557787,83.98551750594743,-49.935665789901975,11546.248717917477
-8.3439249,114.3414223,2.9592335,110.179535,1332.5716009087428,1.413188291952352,-104.47015627494314,15666.78726160546
-8.359456,116.5314849,2.925469,-68.6784,19186.156365466624,72.78794105152181,167.4652226977003,9701.855761679977
-8.3630743,-36.5635373,-8.045785,-50.54416,1540.8113908685932,73.82863009612586,-9.329530712124978,9318.177506799972
-8.5854052,-35.3881044,-13.170108,7.678523,4730.257903259725,58.70787074784826,48.015294178840094,10436.980301500438
-8.781438,-35.8181719,-13.673175,-46.90298,1325.4923825748908,-24.15612867409729,-78.37571390350593,4827.820738966145
-8.7947053,115.1619194,26.550255,114.36305,3911.2965198423835,-3.0610530126257913,179.39598173263948,7133.09859790058
-8.8231778,115.0948267,49.734837,28.91639,10477.763952241874,-38.04436724610892,126.73575588851787,3441.2732035398435
-8.8579155,115.9736274,34.39347,74.4409,6485.971589093046,-68.15235871570943,27.213953079069313,9044.575682685685
-9.0935362,124.7413552,17.96171,-60.36094,18885.612520646933,-32.5336779873261,118.24113447454863,2680.469225837061
-9.1693371,-40.9741262,-0.7878881,-42.176247,936.3809021222299,9.181040254874688,52.01952320277752,10503.694864420673
-9.5281137,-36.9861174,1.3914667,-45.416317,1526.9905612980124,18.96107823150274,-53.846915561376676,3654.3716103215324
-9.7469319,-36.6660301,-23.138985,-49.762882,2034.9259013188464,-17.74106035393079,106.20934681596464,14935.289256429038
-9.7828305,-36.0999598,-15.293582,-57.128548,2363.771510850963,-1.099269351208065,-151.01254282483438,12725.465756424368
0.3056711,101.3892042,29.014153,-86.37914,16657.43455151252,-49.16261308154956,108.00777710434573,5518.2065179279525
0.4494102,36.7380707,-27.691956,58.67903,3898.1980965026905,20.887411242653712,144.2321714988978,11814.474555672345
0.4526616,120.9005237,22.773634,36.149555,9457.94258962883,-63.889791526417156,40.115588074362705,9599.085440852412
0.9950147,122.3912707,34.045204,-25.758291,14905.79301010673,-49.343703123265065,-82.962181724392,14129.944886126445
1.3641918,-77.166688,-4.002567,-56.733315,2349.381423620048,-4.9294529737318555,57.58602667214626,14993.62224419516
1.3907241,99.2742909,12.893096,-62.314724,17449.193679199165,-53.62148855149892,85.40192378143581,6231.985754071993
1.9869491,99.180492,24.66543,9.572507,9884.752479619316,72.7231818503655,80.26502815305054,7961.6021375523505
10.0726514,78.7658792,17.646551,72.30632,1090.3746646383584,41.245600077968305,-156.5031002601678,12006.04230344411
10.1321166,-74.9522116,-13.038996,-53.149143,3517.544595115895,8.583309048981661,68.14797962427355,15447.458134233077
10.249123,123.94926,18.330215,-7.0766788,13788.906419483097,-27.943287714212644,60.60484367473083,8018.402853640429
10.5107992,76.3109108,11.550166,78.856064,300.94627368887603,-71.95543512292606,-9.414056891374258,10960.58901341491
10.5704256,76.6283079,23.269588,71.753456,1497.8473017205458,62.689829054150636,140.345833829733,7641.906711268559
10.6041678,104.1712448,3.8699803,-9.611197,12526.192962321235,-89.72203020938659,145.4863909043347,11151.322045198373
10.7278588,77.5037228,18.601393,72.173546,1043.0560296039769,58.71598211908048,158.27796906533865,8461.203761709234
10.9019396,122.7797013,31.641584,55.390972,7248.7706812117485,10.081954339058655,-179.35031343069238,6325.734019475645
10.9042667,75.903357,15.726624,78.41567,598.8989916572776,-70.63974894916753,-157.33891820709795,12439.02820317578
10.9069707,79.4489843,22.134892,79.95754,1243.7422019433598,7.949598011037452,-81.82922392799266,17079.235585745006
10.9282472,124.435067,10.037411,6.941096,12737.219082831796,-60.531768601807784,143.73685126099986,8104.633352275409
10.9377387,125.8256429,8.918811,93.95035,3501.1002629325912,70.82197225152026,51.326425330344506,8296.65038040197
11.0234831,76.9578442,2.4268143,22.94767,6037.38691134283,-11.30092452897648,-2.9303680925208653,9173.422228733032
11.1149853,125.0153122,43.705334,26.069412,9872.466328626473,-5.809973075107592,97.14665649519793,3610.588809367052
11.1281074,104.6746024,18.41736,78.164246,2962.09075010946,-29.144724883681043,146.4492020053603,6323.074914647692
11.2446976,-74.2001321,4.42068,-24.756731,5498.216583308586,-18.279886220654106,-42.76743674394771,4752.477914441418
11.2611721,122.5380794,16.740044,122.15137,607.6192639903525,2.079540945205764,-132.89409471183598,11560.78354920481
11.2899626,122.0361993,23.88617,2.9437082,12346.851825153242,-34.503268487978985,-74.41850796812516,16946.66611071307
11.3464409,77.7176198,21.009314,82.24803,1173.652643670997,-65.82436562175636,-157.4077440764364,12688.169742653787
11.7921932,103.0810727,29.757286,31.80734,7572.263795839498,22.566061998619716,-6.9725669844088145,11511.086892895042
11.9012123,121.9137103,26.028738,65.42811,6103.662368835226,-64.98220503113298,-175.3672015767469,9974.390437687942
12.0103808,124.8089527,25.380377,-96.93737,13888.873752466121,26.355075824057963,-0.03381132581111501,12703.610637428861
12.2548192,104.668844,15.075928,98.17432,768.7418889900406,-18.050853115186058,-115.37156553993235,15691.843116572581
12.4651905,122.1011911,38.773018,18.488485,10300.967596179424,-15.17926167924324,25.91090492747651,11026.696847251113
12.5169726,79.5909583,16.593292,77.4961,504.34590368439177,46.87525665264829,-8.112323955048169,8831.28724563815
12.8204216,80.0536944,17.146666,82.99383,573.668295093526,-11.469507368537279,83.10047412730802,2707.252173025485
12.8976092,74.8364779,25.70617,-37.906612,11584.97429814107,40.139021517870844,-120.82976153946629,13915.077075514177
12.9440014,77.2724109,14.566942,78.31773,212.17897292064367,0.25270029365056246,17.01064039311055,6791.8100929316115
12.9680183,80.1189869,18.595356,76.020515,761.8515473630642,-25.502649098785824,11.4937892387224,8565.901545680565
12.9926001,78.1795885,18.951204,76.89532,673.5388810949999,-87.92318356371587,-34.80604378721179,11528.621041931116
13.1026154,77.5941346,29.496624,39.772438,4297.113584799945,51.89585840843765,6.247599216773267,7592.929949648598
13.1095885,80.103276,21.666628,83.24176,1003.925491435409,2.0403663534124235,-69.45441829586892,16273.39368332448
13.202439,74.9870752,10.578525,83.497185,971.398325704244,61.493040413436006,43.248951948996535,5934.635679324495
13.240437,123.9066893,33.619953,24.173988,10086.070085757832,-3.4853895549246943,-43.7773268836232,18291.825025389044
13.3321635,74.7472254,7.9194965,80.9279,903.0271601097122,-23.578311338039796,132.18444489666047,7465.557583021775
13.3894685,99.9389199,29.818192,88.07878,2191.246253166732,-38.058117049941366,166.87423442865133,8992.207102233719
13.4473369,79.5600043,11.258354,81.53792,323.89518156028856,-5.338193285080777,-35.96379297954866,12915.021020801838
13.4739772,121.8602081,43.939255,13.012509,10432.42413403498,26.123359608562623,20.316851536878744,10481.736143735166
13.5755887,100.7944819,28.301628,107.15031,1758.4016903817958,19.19294006906479,73.93338077853065,2932.5610819754293
13.5928505,75.97768,15.163727,78.27464,302.61859408076356,-83.71267910848059,-152.63823729721136,11963.76859122537
13.6040856,123.522391,8.420831,-15.185332,14857.124968800226,87.11144055678011,73.47149827871829,8291.498663533466
13.7326302,104.1893866,-9.215709,41.887455,7335.022443717608,-15.470448494845314,118.94279545823724,3615.2416705418186
13.8138942,104.9578415,13.639315,-33.620087,14542.946159105131,-43.96105783571972,-99.4088048255076,15944.481714566096
13.8262454,122.7305098,4.5899897,113.514725,1437.6594205175204,87.23894406601644,-144.58928825517967,8489.115613048407
13.8845996,120.9387861,48.81409,22.81626,9442.594389844331,39.83191032533759,-12.113318637179702,12337.491605309717
13.9765956,103.5118586,-26.559286,-43.563004,16332.3340276611,45.73962528337668,39.33822784986461,6909.087063459807
14.236889,75.5979605,16.315256,75.20484,233.8182831040092,-83.72240145728857,58.93510436196112,10904.164462872903
14.2577796,100.0770973,29.311703,-20.815762,12054.39374605236,-22.353051570593948,-83.16914782564638,19048.217326043243
14.2628776,75.18943,23.486357,80.928696,1186.1724066520082,-86.4942605798558,-117.7276484935867,11960.889611419292
14.3393178,-89.8539698,42.422432,3.2362998,9198.03193121439,-33.40030157025923,96.98516524580282,17784.97128991392
14.5245135,121.2632409,32.946053,69.67044,5579.1283522366675,4.729882690608989,89.6647271847782,3627.9823336422696
14.5535066,121.0235446,45.417236,26.850105,9191.260059744081,9.722028253733654,72.53264509042003,5295.852774869262
14.5710452,121.0171227,-7.9143577,70.44943,6110.993572743814,51.239886320809205,28.643572352727915,8921.911347001844
14.5770652,-90.7425158,-9.604582,-52.268154,5018.510641852179,-23.571449092405487,-112.33205544904565,4830.309248928325
14.6061537,-61.0923878,22.780167,4.3458505,6910.4363943999115,-2.229075056536118,-163.90790794965815,11460.194912968367
14.6183805,121.0537417,24.663715,0.8200634,12217.004230519393,79.68567193271167,-154.1643789050946,8308.298584112743
14.6527507,-90.742393,5.2633357,-54.519005,4098.841218716761,15.025517943861445,173.15434809086082,10236.177949736635
14.6820361,104.8496422,14.09165,102.42413,269.6230402797184,-35.68953695093171,-21.255306874896462,14199.457552919734
14.8275337,76.2143938,23.464909,74.12804,980.92359534923,-78.36232177877007,155.1154361588196,11360.882217869603
15.0505406,120.7884254,20.127605,-79.73715,15519.080700954357,-15.755721979975718,158.9503329959823,5405.351349084926
15.4578529,78.1562449,-0.20539516,34.632835,5088.359452389899,38.440853445330305,-130.82389583928125,13321.496229652197
15.5491956,75.2468875,10.945409,45.88673,3219.6138491413126,53.63500949967727,11.832463526221261,6882.796865680206
15.5888962,99.446516,9.447091,113.45573,1666.4569106665413,38.782436256240885,-173.80008492155937,8665.619805650544
15.6020717,79.6012628,15.528947,73.96176,604.9441750617942,75.66860895152021,-112.79827455222167,9841.196486449604
15.8413401,74.5108474,13.327038,90.69604,1765.5598002244992,27.158590077603236,162.1916002748489,9001.632586098383
15.9334158,120.3443482,8.757279,-55.35062,17233.26579392446,-9.391369951382387,-148.5536059138458,10416.769315898433
15.9589129,74.7623665,21.64978,78.48075,741.8028381683836,-26.9658234742274,105.3815064974732,5788.155373851303
15.9993045,99.8043798,26.132439,41.762604,6088.027312637931,-32.11788955557557,-40.20618172206616,15617.846409038098
16.2635512,80.0627093,18.586931,86.10386,691.3439702394892,25.95536518296943,-162.2582223080263,11821.488605191385
16.2809542,122.1245028,18.807062,120.9312,306.94094847832264,36.70601807566035,170.8436535639766,5288.673865820134
16.3748759,104.0040081,4.55077,101.07782,1346.4329045024683,63.70053502827179,96.54375758329297,5286.644345603655
16.5257356,102.5892793,9.475457,98.61413,891.1066885690047,46.87358241769988,42.74055078972884,6402.137129068874
16.5612688,121.6998885,-6.714639,-55.05925,18861.836380776444,60.406043789780824,-100.66468679147081,10672.502998906843
16.6175117,120.3131412,6.4035344,61.773987,6463.864737980533,-42.06539493853517,173.86353746546496,8505.750771238254
16.6770701,81.125229,14.524196,82.93649,307.3728696860118,-0.022449570690255882,7.9773370181739836,8222.652891675196
16.9918939,81.6695346,20.653309,86.89417,683.6346504392867,-83.06222737471008,-5.411184900359217,11828.049985299538
17.1120302,120.4478258,0.90108347,101.36658,2754.0110607865727,-4.684280528781102,56.11814970435225,7468.577629901594
17.1199584,81.297322,21.865374,78.312515,611.5990429552901,69.05227988236675,128.77494788310764,6628.23703841091
17.1659877,82.1192944,20.844025,92.86003,1201.5208037737002,-53.68228052325973,150.68664963068738,10189.857392053145
17.1757656,77.2833502,23.519714,73.23006,819.8344600353728,68.64061145052904,-79.37198021164329,10304.555708803595
17.1812448,103.0667517,9.209326,101.72406,893.8700432383266,54.33011796668731,47.74429256132751,6246.396058285582
17.2185202,102.0680327,7.3415704,90.50997,1664.4000331402956,-21.89321332028932,143.64104241970506,6265.400887308907
17.2650092,-97.066682,-0.9898793,-60.004326,4538.420186178664,-26.153317731631155,-8.537535851690762,10702.15788361395
17.3523422,101.3137534,10.867937,91.32115,1295.133008394427,49.04916565824942,77.15333863341203,4136.583397809805
17.3877195,99.310963,21.164509,45.012367,5696.357022366306,-83.79894337701319,163.14123833397025,11611.072151454124
17.3889474,98.4556611,30.308527,90.57771,1639.2705775406423,-25.536954876515537,-129.9566511824119,14960.224695185074
17.4382518,78.3900214,29.663605,83.07414,1435.5147678459155,58.503252181556036,-21.361778801501572,8922.912154247811
17.6017582,80.7090077,-5.851344,-55.087196,15056.984375681131,76.71864594250312,101.08025161727761,6673.611219117498
17.6737916,74.0123179,29.748343,39.918274,3707.6020254306427,21.213934306586324,10.07976037037082,6680.207873648659
17.6920077,99.9596911,3.2220533,94.153564,1721.5316363148274,47.390388225958304,-30.018488202288523,11247.264177072273
17.7289856,98.9682597,9.569228,99.65265,905.8033588185202,-84.4365900361421,-46.05056407598468,12468.610793521055
17.8130559,-97.6902402,-4.530913,-44.23115,6367.708777642282,-0.38217725480240006,-125.63527729457526,3662.9624660608365
17.8691764,76.9485343,11.2803,72.61671,865.5010446814616,70.12421619872134,-125.28751432369256,10090.807830239699
17.966622,77.9376169,40.940468,21.419603,5925.322873385321,40.03986819226449,-129.56380894627947,12981.924897462659
18.0054255,102.2870172,40.047436,-91.81649,13414.314659234356,-36.10757249432736,-114.58055619913503,15888.112903149273
18.3878665,97.9140463,29.570885,50.944313,4903.310729232444,-61.58059266197838,-153.72361732852346,12757.994116291344
18.4454208,-90.7907461,44.282608,-1.0633365,8579.714578458625,13.691625282577903,114.46382357996487,15508.831062197823
18.4694284,78.8749362,20.291546,80.19942,245.03207364225062,-78.0530451858051,-166.1776678314163,12565.688637310475
18.5138669,-96.5258628,5.37956,101.33649,16724.884580660153,72.57958804862585,-72.07617978117743,6208.147683646348
18.6724936,78.0927414,23.785706,71.761246,867.2100529258721,53.88701092500929,12.964701024763116,6724.9544563219615
18.7051216,79.5069183,32.332127,61.58373,2343.9925080746616,36.60033218629408,-35.57426089622254,10862.432063270973
18.7733915,-95.7675936,9.748028,97.20125,16548.286176712754,61.137932631883814,49.74205490088369,10628.774661320609
18.8835083,84.4033228,19.13142,95.78068,1197.9947186897105,88.0648910557882,68.57496359626543,7705.346468692724
18.9048071,-97.9838406,29.795443,-96.69801,1213.308852395043,6.455031983985862,-85.66490984665786,1918.1166535392074
18.9243776,75.1799724,24.223843,76.65021,606.1987430401031,-65.00290777231976,-146.9831309432492,14023.07096994977
19.1582525,78.8814735,19.13726,68.61433,1079.9373447265964,30.393972541897924,-155.72647091756176,12005.962258542564
19.3047124,-88.2486767,56.471096,3.5682325,8348.869314920361,-20.868002934946006,-112.03034646820448,5144.55626120333
19.3415028,-102.3654633,13.570806,-55.871403,4991.71791515454,54.243453944567165,-28.049358833938584,7269.121530290663
19.4434134,-102.4586436,-15.6043625,121.91795,15314.89904658877,16.452554101950923,73.68479635957854,16011.442792977961
19.4770932,-98.8172561,14.468644,-54.494602,4740.376951794124,-17.12482928210963,-148.09910412106572,6740.663917563796
19.6051892,-98.3026255,32.29723,-45.184555,5446.649270951462,27.177201040232404,148.08389071855157,11193.447814673844
19.6093504,85.0850451,18.867504,83.377884,197.38360504172664,-39.679927631093534,-54.44771616085032,15569.064840971638
19.6212558,-103.4225026,13.280399,-62.399952,4426.098325309299,-48.11015627966224,168.55505676644634,11465.05855890412
19.7205342,-98.9590293,27.895702,-73.04131,2785.0639790736795,65.67619213326873,-19.056179178260294,7562.362024600371
2.6787843,98.9342762,40.26148,24.54114,8496.529741113913,19.365974608497737,118.18987667395214,2792.680180113071
20.1168467,-104.4626534,40.670494,22.334763,11324.748038511367,-23.066522085347685,118.52937408335748,15583.76709500452
20.2448444,74.4385473,20.151886,73.14908,135.161319316753,-86.3116434804598,60.296950245303094,11841.696074720408
20.2970592,76.1330502,20.068308,77.457924,140.7795027142502,-30.21900225669434,154.98304638812198,10115.546088712787
20.5055511,82.8017127,-4.2720118,-59.312874,15554.03438481314,79.46791883916546,162.48445134594084,7564.0338085525145
20.5131756,78.027776,19.956903,78.145035,62.79037428197745,77.04707686005244,64.23770398387717,6332.619695464091
20.5257182,80.8325958,19.420502,84.02327,355.64775422659187,-6.571481151725848,131.36174631140256,6285.825877766238
20.5380397,-104.043565,13.167084,-86.41531,2045.9909209158548,-65.23756446225957,-179.2687431033055,11393.63671493886
20.5715475,-88.4333328,-0.38869518,9.526818,10861.461682862846,-53.075172168370806,-31.381604027590924,9827.771515840552
20.5840993,77.6508173,22.235996,74.194756,402.2944649975921,-82.37981362579161,128.6655911126814,11732.236442833138
20.6220515,-103.3210983,6.7342253,-61.57408,4752.510138403345,-16.31143786795505,22.345781618128314,14299.751440146712
20.6615317,-98.7750131,10.687545,-6.936901,9790.927976029408,-71.56456695881998,90.22080461777932,14316.122675099636
20.6782843,-99.5672129,-29.870577,-74.52235,6204.019948139174,0.6414901049598001,33.78728119416735,14432.516891653253
20.7319557,-101.9582535,-3.6384356,-57.32467,5566.951814530179,-26.268892391203877,-61.6834941063869,6778.189125765502
20.7639664,78.2281038,17.821833,68.900826,1032.7863087507017,34.350067310157726,-32.2584098614588,10472.063895611194
20.8250039,-101.8643224,9.611913,-26.343092,8144.374197889896,26.93969072403371,-151.82757827508559,5101.522336801744
20.9869737,85.804782,14.670028,75.41227,1304.0675617642892,-15.619900213386273,-59.18491988968837,16291.976920335193
21.0138639,104.7053987,37.563812,-61.308365,13357.94860444067,1.7591816642726315,-118.52444435492416,14689.80161965111
21.0239395,-101.2620757,34.971798,6.546323,10204.8513821036,56.51534186958281,-1.668597970985303,8650.472615859548
21.0241308,-102.1614604,14.333706,-100.237885,768.0495871314619,-42.39719110096809,166.0437030609571,11698.874019659568
21.027066,-104.1674084,25.353338,4.485856,10765.952586823894,39.1795667939775,-24.251992602893353,7718.846821994583
21.0393033,75.7735938,26.591875,85.68187,1181.460232078794,-68.38333661229697,-80.17390341207316,14488.400663470133
21.1212224,73.1151246,44.74444,23.718163,5206.002442118532,-22.774417601743735,116.05183849204701,6729.726447449756
21.1432036,79.0813228,19.900347,89.72675,1118.5643556064117,69.08211467267716,19.819068458826962,6622.834502174779
21.2562714,69.9623063,31.979414,51.370277,2194.577209001103,11.580523671393308,-105.50589811602505,16338.723019747391
21.3835995,-158.0045592,25.604725,-88.59834,7024.20581805186,-87.64963527498324,-81.97162012340523,12302.223589300183
21.4587895,80.174312,15.697593,68.314125,1404.1231971266773,-52.20761273395917,-142.72978230260458,15006.363309628257
21.4782806,73.4345479,15.848294,94.250336,2280.4667868825154,-52.16927625441716,112.40570835080337,8993.460569211267
21.516811,70.4649762,31.08006,41.83197,3038.3648596033954,10.159483062184862,40.220172832261085,3466.207824904138
21.5294278,77.7461135,29.371254,57.624073,2198.194554298916,-45.265583205008205,116.96233472145951,8395.806899798059
21.7020083,81.3852195,19.435677,71.87117,1023.0064314291775,63.871911302155894,62.79102110139311,4885.221350911008
21.7619445,78.2675543,21.371363,83.00474,492.52605232129423,-46.08933201718607,51.712642276498684,7977.665729038652
21.8572495,72.8608309,17.604738,72.19894,475.8409432099549,30.59379023818873,-99.08444220447919,14137.088000608488
21.9829179,-100.6871938,29.641577,9.245912,10596.753988817198,28.52284609533946,-70.92726122763783,3075.6307322197827
22.0329258,70.2137474,20.706976,71.6437,208.67667846339876,-79.89332764833601,-78.63683218417295,13392.610857579262
22.0528657,-102.5426762,3.3116546,-92.19954,2355.4964153535793,51.968857694666866,55.074973164330885,11520.75830026888
22.126212,72.8573062,10.424522,70.97479,1310.4372653942971,-55.67815929657432,38.266389153184576,9221.102834133659
22.1285214,-102.0498079,3.238877,-39.102848,7096.591354479779,-17.847006222020767,43.79635439602251,16434.571963249342
22.1632962,70.7392139,20.405043,73.063545,309.949734732184,-64.36853383647741,37.70439754013279,10008.278995386028
22.1825013,-101.5941738,-5.042874,-41.583244,7191.577847023173,55.21637251808755,160.05527134705932,8520.424101142318
22.2155251,73.8484102,9.786515,30.943232,4774.731582901206,-8.629461500809981,-63.745394952680584,15257.913693227523
22.2482254,75.1819621,18.985538,73.420364,405.19334530855826,-17.871618782599853,-33.88252289274956,12662.379893961115
22.3026335,86.1520929,16.15992,74.75282,1377.1616332406966,14.278105385030514,45.27459742512801,4398.3998374387675
22.3190484,72.6235645,23.94978,62.299717,1072.415336035241,-47.037805914379625,-70.2083390429157,15710.297136349283
22.3616637,120.5981743,21.14333,104.090775,1711.9905084336451,84.00847308193559,-99.94281403098357,8042.2372647898765
22.5238451,89.58781,18.538504,4.7417316,8734.736292430136,18.87286920344144,62.79567736388765,2816.3892489106684
22.5427179,-99.0661206,6.5756035,-6.569601,9993.776221558777,-36.089518216317316,66.67567016823969,17977.352863159846
22.5840543,-101.1729652,30.142046,6.322302,10325.641301126516,-62.571215333492205,-36.775254910110164,10991.738392961262
22.6131417,70.6627288,12.376608,71.00882,1133.5441306337032,-75.08161937740454,-0.7502073105715965,11900.96299871571
22.623427,79.2153029,29.037142,85.75482,966.3946516838297,-66.74155210756587,-151.1197870361292,13987.12648118742
22.6360491,-100.3219919,52.58809,-1.582889,8605.3804710702,-1.27587508605842,-30.24367619400269,8031.922364183957
22.7254597,78.3556771,16.84675,76.70203,673.4344409976734,1.367556170750703,98.55420736980665,3217.815218997338
22.7348577,-98.9543533,-16.01411,-56.33511,6318.837928193723,45.06900064103749,-73.0817844612135,3414.7744721703957
22.7451199,88.3836509,14.012142,67.10947,2443.320620911535,45.04649416914691,-11.512172728996717,8988.985445204446
22.9897921,120.1828109,38.034992,-77.52516,13001.811844154341,69.65620367611879,-67.45268287447405,9711.746742472751
23.0135661,78.9446962,21.095577,76.93975,296.52953187722096,84.1883078332892,-8.011149902656598,7435.59951414395
23.0185543,89.401637,10.2404785,99.9541,1805.6662240681976,-24.959783752631083,22.177722166495357,8988.335892485475
23.0216,75.2421456,17.25779,74.81772,639.6321081899657,-55.661220500082834,109.95108212517835,9317.237347223767
23.0510894,82.6479417,21.71954,80.213104,290.8732060100709,-15.433045075537692,-143.52364584479085,15125.037544397906
23.221472,85.9934593,17.751041,74.16327,1373.9052040337338,88.89644756506891,-108.7078122962139,7552.158215394116
23.4027784,83.467746,14.820274,77.43501,1142.1263875037605,-43.05381046484533,-44.22378014408824,14781.399089180886
23.7004303,84.6842344,19.709621,77.86801,832.0715831346004,88.7410934782556,-126.54514581251055,7500.2732116069155
23.7088607,120.439104,27.626041,26.900578,9151.496313125079,68.05638398999673,-27.63303443767532,9497.439559923609
23.8237286,88.8624208,13.420974,77.0045,1698.649977206674,27.639254846095298,58.90877462966708,3027.782944613774
23.8467299,72.1174412,15.970175,85.391136,1639.1417292760416,-63.13599437931225,-93.21955694025146,15505.065388559511
23.9155362,120.6808814,30.681303,-32.696182,13333.081433447494,-84.46954219859376,-111.86536664001675,13014.73312106269
23.9363472,84.6177121,19.222153,84.68413,522.0249330659931,-31.826300329348534,-129.54169903956935,16568.114614289196
23.9600251,-103.5896192,30.778288,-79.889755,2457.5298118468313,24.52398282699363,169.64317908640618,8638.418389608378
23.9827712,90.581857,6.825345,109.25797,2754.0177174523956,44.15722760951181,-30.314512135868853,10367.173463982957
23.9903407,88.6026784,15.782281,76.24719,1579.5868680724138,69.94160592085987,54.95981421909062,5560.898672504331
24.140714,120.6935019,32.31078,79.16032,4149.402777066533,9.08689376148783,-57.31298844365497,16321.92087867716
24.1599232,89.4520032,16.521992,91.957146,885.0496129301836,12.372295019406039,129.4980605577615,4413.066364718467
24.2734091,-110.6230344,-7.4090586,-116.40853,3560.7558795422106,-53.86469124177266,-118.62638725879384,8690.732338400878
24.3282046,79.106842,20.397717,80.574814,460.74372903632315,-24.767667279977132,-52.468756629036875,15151.152068987407
24.4244907,120.6788304,20.724613,92.74029,2897.3023544798025,-50.74045315682124,-7.398968633228094,14728.72012786168
24.432707,77.3285585,23.503025,76.31979,145.40717045377082,-5.3734282838923235,115.18487964295394,5263.447107301537
24.4332433,85.5246387,13.576726,68.69246,2137.7339118831133,-63.89536693734172,-54.02926131500391,14730.858237469274
24.5165001,-104.663237,39.11651,-103.37984,1623.4416938864283,-53.41646450244335,69.82121952740724,16762.690822052275
24.5889596,90.9100043,11.26472,-50.95336,14285.157210053017,-3.3600924654666358,-56.36167865330444,15802.589715813016
24.6803502,81.7029244,38.738647,22.30136,5739.84620479839,76.60729589334744,-42.70450924461454,8163.50441194583
24.6856763,84.9855097,18.486174,81.4891,775.9620785063929,-43.80468380136727,-103.45883444866021,17750.52596863786
24.7064163,-103.5636929,56.80709,14.251527,9273.108744342746,-35.191556789458545,-56.447981850540444,8282.475228219057
